payment_id,method,price,count,at,pg,tx_id,appl_num,status,order_id
b9754626-a2f9-415a-93be-d3119bb56298,CARD,16200,1,2024-07-27 12:41:11,KGinicis,TX-4b97ad7e8ad0,839038,PAID,9ec7ef00-74fd-4778-8997-bbfec4b0156d
bbcf64fd-2283-4533-a523-be68f2ebc936,SSGPAY,14400,1,2025-01-03 14:58:06,KGinicis,TX-512fcd67a835,731019,PAID,bc3aae2a-d899-45c9-abb4-dd077141d745
2eb80d22-54b9-4f0f-90ed-b363874e9039,SSGPAY,120600,3,2024-09-29 07:20:47,KGinicis,TX-bcdf8b9147fd,539993,PAID,6df7b9a9-7a29-4c80-b799-148a5c85329b
a324d8e4-4686-4259-bd06-0375a30227f2,TMONEY,54000,3,2024-10-30 17:01:53,KGinicis,TX-95f40362b585,426384,CANCELLED,a187bb87-52b7-42c9-a3ad-fbd6015c65c7
e2efb02b-000f-4c0a-b617-ab342e54384d,EASYPAY,58320,2,2024-11-14 11:17:55,KGinicis,TX-878ba197c839,689772,PAID,1a4d255d-0039-4cfe-a9ae-e8e18d7b73c5
5462cdea-0440-4333-90c5-9401caf4f976,TOSSPAY,75600,2,2025-05-07 05:14:37,KGinicis,TX-5f313e24342a,766590,PAID,1f4b35b2-052b-450b-9e02-b3aeee641e76
97cb7560-72fb-4e64-bb27-0790d7e38483,SAMSUNGPAY,181080,3,2024-06-23 15:16:11,KGinicis,TX-a402d7ecca81,878622,PAID,6316dfa0-69d2-486c-bdbf-8ca3af2d0368
c62cb5f2-1d82-42d4-a7c4-1a0cf9541c1a,SSGPAY,120600,3,2024-05-31 09:46:03,KGinicis,TX-22c760ce099c,595878,PAID,01de3fb2-25c2-47d2-8c4e-3742308f9b0b
cb33db09-bbcf-441f-911a-d44140d635b4,SAMSUNGPAY,214200,3,2025-05-01 15:17:49,KGinicis,TX-60519b8ef0ae,233917,CANCELLED,a785fca9-e967-4938-86b2-a702eb9f3b21
12823314-6c39-437f-bee4-4af73811a78c,TOSSPAY,72000,2,2025-03-07 20:54:15,KGinicis,TX-c9e3f50cd65e,107120,PAID,8b9b1777-8354-4c06-87f5-603564c0e06b
e2e52d7e-11e8-4fb6-b0f2-503433a9d744,EASYPAY,80100,1,2025-02-28 16:16:38,KGinicis,TX-fe4165e151d7,760205,PAID,c204d93f-f9d7-4834-86d8-70e09d8fc77c
7fb61813-ab23-4699-83ee-d88d76f851ae,NAVERPAY,196200,3,2024-11-18 05:27:37,KGinicis,TX-ca43686dbe7e,779749,CANCELLED,afeab37c-dd91-46b1-bedd-0f905d48b9cd
604b8127-b088-45d7-9627-3f2583c1cce6,EASYPAY,115020,3,2024-12-19 07:31:03,KGinicis,TX-e9dfadbde42c,162896,PAID,a9aeb21d-9680-4965-b865-a7eaaf315a35
e94d753d-cdb5-4e0b-936b-f80181610888,CARD,18000,1,2024-08-29 21:50:10,KGinicis,TX-f733844b73a8,210764,CANCELLED,df0a00b1-c704-477b-9005-1503990dce43
071a9046-116e-44a2-a50f-eea052a829c6,CARD,141840,3,2024-11-25 01:58:06,KGinicis,TX-d7ce5ea85ff5,873648,PAID,3aa6b35a-1564-4fee-ade1-95ca473f0eeb
9153c83c-57f4-400e-85ab-b5f82afb9264,CARD,90000,1,2024-09-07 02:46:44,KGinicis,TX-e45a3a9b0bb9,575779,PAID,10b22bfa-08fe-40ae-b28e-6c90e110dea4
be14b999-760e-4567-b4df-13e0eac79939,KAKAOPAY,107100,3,2024-11-21 16:39:56,KGinicis,TX-09ea0113d1a3,764049,FAILED,0a77de9b-9551-4486-b768-15e3ef21fe2d
4001ef8e-753e-451c-a31e-84aeab3b4fcb,TMONEY,139500,2,2024-10-07 04:31:38,KGinicis,TX-e9036e9bef88,466403,PAID,798e292b-fec3-4d26-84a4-ee10b29fc8d0
254d484c-d02f-4829-b184-c2bbab3af52a,NAVERPAY,89640,2,2024-12-23 20:09:54,KGinicis,TX-3f0aa88d4b3b,378791,FAILED,1e9214d4-e053-4728-9b37-89c01729c0f6
a2105e41-2250-4272-ac7b-f5584dcdccd3,PAYCO,114480,2,2025-02-20 11:41:36,KGinicis,TX-33c4ed43b892,523602,PAID,7fbaec72-190f-4ee0-9eb1-4f2cdca1dd44
48f6c9c2-712f-41e3-898c-02f7822a9863,EASYPAY,35060,2,2024-09-29 08:19:02,KGinicis,TX-6b3b5b9c9cb7,103779,PAID,9968e1f8-9ce2-4616-ab1b-bd1969b4014b
4adc72a2-9a9b-43a2-8f2e-6d6592492297,TOSSPAY,164250,2,2024-08-13 08:00:54,KGinicis,TX-481f8763b323,515952,PAID,33308f96-9848-4d47-a4f5-7af6bc8713d2
1cbc023b-8078-421a-b4c7-c1ce83a0385a,CARD,110520,3,2024-08-13 01:07:03,KGinicis,TX-89585bc1fee2,732821,PAID,e19245a1-fcb0-4c24-ae55-32c93e4772dc
2919b880-df45-4b96-ad60-7d1a5f8eb6dd,KAKAOPAY,177840,3,2024-09-19 02:04:46,KGinicis,TX-4545586c0d80,831463,PAID,f506fb31-b164-4cfa-88c4-6a190f53d250
ea41f7e9-179a-46c9-b974-7e25c4d5b196,SAMSUNGPAY,120780,3,2024-05-31 13:14:31,KGinicis,TX-ed2e062c3c1e,357210,FAILED,2c56064d-c678-4bbd-83ca-fa1f65d14aa2
72040431-7d50-488a-ad1b-91ee6e718cec,LPAY,76950,2,2025-06-17 22:18:54,KGinicis,TX-7ce72fddc50d,680860,PAID,9bd2487e-9e76-465a-bbdc-054fb0257855
0ced0d09-7f06-4055-a4be-f92cd3fea877,LPAY,44550,1,2024-10-26 14:31:20,KGinicis,TX-94b1b571f7b0,222738,PAID,dce5a80b-0b74-4f1d-abc5-8c032cca631f
0fa0a596-86c3-45c6-bbcc-47451dc11580,NAVERPAY,19800,1,2024-11-15 23:02:43,KGinicis,TX-8cb2b86fdd33,308344,PAID,b63800f6-9c28-4ccf-9635-986e7d76bf17
228e5e1b-1d6f-46b2-9fdb-9bbe05ea2e13,NAVERPAY,195840,3,2025-04-11 07:15:50,KGinicis,TX-1db6e13da581,227855,PAID,e7e54b0b-1849-457a-8764-47deefc2a911
02b55b4b-b612-4029-8aac-7998ef232088,TOSSPAY,64800,1,2024-08-25 09:20:54,KGinicis,TX-084a214c8d63,699369,CANCELLED,ffbaecc5-3fef-4650-b19a-03275b591bae
45d8edc5-a85d-42da-9ec4-b3b5d2f4a3f1,KAKAOPAY,71280,1,2025-04-21 22:49:38,KGinicis,TX-c1c6ca0e1a0d,169954,PAID,5e3e2b61-b3cf-4157-af27-667f07398eae
2f89f7b9-1e6b-4ada-9baa-f31c510453ff,KAKAOPAY,85680,2,2024-09-01 01:11:47,KGinicis,TX-aea73242e780,657191,CANCELLED,cd0dfea6-b714-464f-a411-5936a451a8fd
78de2bfc-9620-4c21-97aa-b61874edee97,NAVERPAY,83250,1,2024-10-30 18:13:47,KGinicis,TX-6437d04d2bf8,274327,CANCELLED,9feaf7da-0b40-4489-b927-f1ad3231156e
b9e5ee6d-2103-4445-ad85-756ab0a5a8f2,SSGPAY,250020,3,2024-06-28 05:30:38,KGinicis,TX-c4371f7374c2,353404,CANCELLED,b12bb1bf-14b1-4267-87e8-736e391ba124
cbcfcdeb-92d7-46f5-9959-760ceb03e16e,PAYCO,2700,1,2025-02-16 15:58:05,KGinicis,TX-78d087198f37,518644,FAILED,cea0830c-944f-4b1f-9437-c2b25b138d57
f20a53c3-a7a0-4720-9f23-0362d0df4d90,TMONEY,136350,3,2025-04-17 02:11:08,KGinicis,TX-b34149b73d6a,536820,PAID,f6742fa1-7716-4ad6-88b0-abfc001ed42a
60ee003e-c489-440a-8edd-3c74057ea974,EASYPAY,142380,3,2025-01-24 09:58:57,KGinicis,TX-2c8e2c9206e6,130659,PAID,3be2ebd8-32c2-443b-9b95-920ce8d876a6
b041db48-c550-4440-b93d-ca70b597313f,LPAY,110070,3,2025-06-09 08:32:52,KGinicis,TX-b35e3d7e25e2,115859,PAID,177586a4-b17d-4527-a5d0-22de084563d4
48e8e797-c80f-413f-a19c-a35aa07a990e,PAYCO,35100,1,2024-06-28 18:59:47,KGinicis,TX-cfb8196eea06,657755,PAID,e98386e2-39b8-4c91-b4a8-08775a3fd916
14d56cda-e1f1-4b6a-93e8-3bbdfbe35b26,TOSSPAY,38250,1,2024-11-16 14:46:03,KGinicis,TX-cea4dbc1b555,473380,PAID,d7480459-492c-4230-9975-bf28474e331c
af0a8e9f-56b6-4402-ab96-a39b8db7459d,NAVERPAY,222840,3,2024-12-22 23:28:45,KGinicis,TX-a51819037c4e,313138,PAID,abd64ad6-b174-48d6-9935-e997a751dbfc
3981d693-b6dc-49d6-bca2-e8ff2b68a730,TMONEY,68130,2,2025-04-20 15:21:17,KGinicis,TX-4bd99001952d,163396,PAID,49232510-fdee-4fc0-a2c0-49a5bc7b45b3
14395018-9ba0-49e3-b428-f614b592b46d,TMONEY,21600,1,2024-05-24 21:30:43,KGinicis,TX-482b15474734,972085,PAID,329a181d-8d1c-4f5d-9d2c-938cf6e1a47f
0d2f4f0d-c765-4f34-91c3-ea53378a2ebb,CARD,156960,3,2024-07-28 09:20:24,KGinicis,TX-68e6a097eb05,646547,PAID,60f52324-44b1-4873-8c37-24e7bd00dd9c
79b5cc53-fe20-45a0-b423-9e8ec48809f2,PAYCO,150300,3,2025-02-20 10:02:01,KGinicis,TX-f08ba3d09dfa,500992,PAID,a6184f3d-a898-4218-a09a-179f2f0bcc13
09b2db91-64fe-4c88-87f9-28b2986d2733,TMONEY,52650,1,2025-06-05 15:24:00,KGinicis,TX-4f4b8aeefa83,453023,PAID,6a1e53de-cf6d-428a-b86b-8de811e0356a
ff87ea4d-fdff-4005-ae9c-774fbeab1013,SSGPAY,135900,3,2024-12-22 05:28:19,KGinicis,TX-70e4fa64a20d,388416,CANCELLED,ccf467f5-0222-4acd-bf8e-cff18cecd394
23be9ae3-19ec-4f47-ba99-b6f1880f571c,PAYCO,185850,3,2024-05-23 01:06:13,KGinicis,TX-f86f589b72d3,296653,CANCELLED,4d0a08a0-15f0-4a32-8167-6722377d4d3a
b12c98a5-df22-4a6f-93e8-2b4f902a67a2,TMONEY,70200,2,2025-01-13 05:12:57,KGinicis,TX-723c567fe2be,975340,PAID,fb59718f-9d36-4da1-8b96-fc425b3177fc
39318158-198c-4cbc-8fa8-7a3ee7f386fb,KAKAOPAY,141480,3,2024-10-13 10:25:02,KGinicis,TX-b7716daa0988,399682,PAID,9596fc12-c80b-4829-b069-16818eac5c48
4a333b67-568f-4f54-837c-576e5c2a8ed5,PAYCO,29700,1,2024-05-29 21:45:23,KGinicis,TX-d52fd52c1ef4,687293,PAID,1a427507-d9c0-4dc0-b137-d95c0150001f
941925c1-09e8-40d8-ab1e-6dfd7ea0696e,SSGPAY,104400,1,2025-01-02 04:55:32,KGinicis,TX-931ae022f0ed,117422,PAID,0356ea52-4351-4c9e-b4bd-4d73a8bf6dcb
c4a05f11-5cc0-4a7d-82fd-495113c305a2,TMONEY,64800,1,2025-01-09 20:47:25,KGinicis,TX-65efa6f87868,122204,PAID,13ded0df-994e-483a-ae85-2412e7400179
4a155b4f-13cf-47ff-a9b9-27ffb291b895,PAYCO,30240,1,2024-08-25 09:03:38,KGinicis,TX-813d4a46a96e,115890,PAID,b7760ef9-19f2-4282-90f0-f1c2b53adadb
a52e2469-efcc-40c3-9c39-dc96c4d3ab8e,CARD,40500,1,2025-03-15 16:48:51,KGinicis,TX-37c7446882ba,919787,PAID,b6d5d750-9b76-4632-bb40-429ff0c48553
06d8bbd3-bc73-46be-a21f-fe682cb28e40,CARD,121680,3,2024-10-10 12:44:21,KGinicis,TX-e5b2529cbdc1,285584,CANCELLED,f2a51fb0-1a3a-4463-8a5a-7d85803a0d91
f6a3eefb-61af-497b-a85b-ab32444a6e37,TOSSPAY,95940,2,2024-12-12 22:33:43,KGinicis,TX-385a6a61a4d0,887516,CANCELLED,9723dc49-cc02-4568-8a18-6a9d20a7cc2d
478c303f-fb51-4308-b3f1-e0939c4f3e55,KAKAOPAY,89100,1,2025-02-24 09:25:13,KGinicis,TX-b5c15a31a368,912945,PAID,d6f7d64d-a077-4d73-bb5b-4c339bd4d9b9
24805707-73fb-4289-8171-0498b87daf95,LPAY,45000,1,2024-10-25 12:39:16,KGinicis,TX-33f1c8614b66,938142,PAID,6741c8ba-7b1e-414a-b20e-1294e797f1d2
21200753-5e44-48f5-bdb0-de966ed7fda3,EASYPAY,112320,2,2024-05-23 16:25:48,KGinicis,TX-a9f7c7e51e7f,882621,CANCELLED,a4310a10-4a43-4248-bd32-9fb6c3ba0a9b
22fa2e26-cb7d-4706-bef1-c5cdc16ba969,EASYPAY,19800,1,2025-01-13 08:25:17,KGinicis,TX-baa5c4d36c4e,209772,CANCELLED,b36801fe-f345-4a22-aeb5-3a8513353b93
69f4793e-6963-42e7-b15c-4f3cf73a4dae,TOSSPAY,56700,2,2024-08-01 00:19:34,KGinicis,TX-8a51e21132cc,397492,CANCELLED,b427b21c-9581-4374-aaac-33020a870263
e4cfceed-8e10-49ce-b570-11d9e0d4d5da,LPAY,238500,3,2024-10-11 14:12:55,KGinicis,TX-5d7ad97ac540,357998,PAID,875b8ad8-943a-48ec-bbc3-d579d3ec3d7f
873d8ab4-14ae-4869-af74-f83137073bfc,SAMSUNGPAY,43200,2,2025-02-04 11:26:42,KGinicis,TX-9f24180fcd60,292847,PAID,b9eddfdb-5b68-4adc-9b9c-828cbb92a4f1
ba6464a8-a9b8-45b1-8f9a-f2f7839b5cee,EASYPAY,43200,1,2024-11-29 18:59:22,KGinicis,TX-41d5295efaa9,171704,CANCELLED,9dcfc7b9-611f-4cdc-9fdb-d7a4f0752ab4
2a07fee7-199b-41db-bd28-6524af39262b,TMONEY,168300,3,2024-07-27 22:57:44,KGinicis,TX-b1f41947d6a9,587558,PAID,7f7da0ef-dcc8-4086-a69b-b04409c89e1f
caf4291a-6bb6-4df3-809c-bbe2304c9b6a,EASYPAY,188550,3,2024-12-03 04:13:30,KGinicis,TX-c3b39bb5ace5,701156,CANCELLED,30591932-5cfa-4013-a34c-91f6bee1428e
03e2eddb-26a2-4ad6-8a39-33fa8c624787,NAVERPAY,72000,1,2025-01-20 21:49:09,KGinicis,TX-0c9326631f01,655203,PAID,87035d57-174c-400a-84d6-262b332e6589
fc8055ab-0c9d-49e1-aa45-f86683153efb,CARD,93600,3,2024-08-19 21:09:30,KGinicis,TX-fcb76a10fbfe,580540,PAID,e8c26737-946d-4df0-b32a-1682776ddb2b
b077e706-6bb2-4ce4-b4cf-1263041a1a6c,LPAY,43200,1,2024-09-06 14:53:09,KGinicis,TX-17ce454a5221,955946,PAID,090b8588-6dbf-48af-ac56-09219d846980
72461d51-c8f5-4b7d-afc2-a61369ddec7a,PAYCO,126000,3,2025-03-05 14:16:53,KGinicis,TX-ff9d73e717f7,459207,PAID,438cc6ae-4f4e-4ee4-b492-e5ce9431b24a
66221e7d-f89b-4f9e-adc8-74651c1d9670,SSGPAY,111420,3,2024-08-24 15:17:29,KGinicis,TX-a71caa871fb3,902247,PAID,524efeaf-9644-4ec5-aa6f-914391bb765d
0fe53aef-e2ed-4193-be2d-cc459d8a6916,PAYCO,136800,3,2024-10-04 16:58:38,KGinicis,TX-4d4bb25f0a54,454444,PAID,b0761da6-d39b-4501-8dc1-aa3dc6921913
3e6eb07a-8fae-4407-a515-9bc77639588e,TMONEY,188280,2,2024-12-26 00:57:19,KGinicis,TX-e1f88794c428,489448,PAID,00208186-4c57-4f41-898d-16f76ba60c00
7242a52b-7eb6-457b-8bf4-4ebb5af7b05c,EASYPAY,115200,2,2025-02-15 16:08:47,KGinicis,TX-5802148c0f4f,763903,PAID,75848b67-aa8f-464a-8f0f-4b631a9ef55f
6e1ea520-57f3-4ff1-a3db-f8d1d9b07cd4,EASYPAY,59400,1,2024-07-04 08:41:30,KGinicis,TX-a775efc27b77,661240,CANCELLED,b4e05b0a-341e-44a4-a02f-3b774d613b67
1e3051b9-e1e2-4f43-9eda-0554d7f23b70,EASYPAY,16200,1,2024-10-12 17:00:24,KGinicis,TX-9f6faa3dd20a,379164,PAID,78a8e721-1286-40d0-802c-05c4481477cc
27876314-9cb9-423c-b727-8fe311d26584,CARD,118080,3,2024-10-28 16:58:13,KGinicis,TX-d3bf5742d923,203556,PAID,ef5ced5f-ce35-4615-9849-7225a4ea1556
edeb62c4-fb3d-4f93-a6f5-7abacbf613cb,LPAY,129600,3,2024-12-25 10:33:01,KGinicis,TX-185abad39de0,990689,PAID,c5b9ed85-efbf-4cb7-93ab-53b18b1af27b
23ccf8ba-42ec-405d-a531-84f5f928a682,SAMSUNGPAY,199740,3,2025-03-13 00:23:55,KGinicis,TX-7bc7b2d50d04,640623,CANCELLED,f8c676ef-d552-439e-b8d6-b0c2a600a142
fec4ba1a-0a4b-4380-84ea-ac6b95aa06fc,NAVERPAY,36720,2,2025-01-01 10:35:32,KGinicis,TX-c2e901b65e9a,198930,PAID,e837abce-58d5-467c-a81a-ba27f9ac0815
16f37447-595b-43ab-8302-802d2262eed6,SSGPAY,156600,3,2025-03-28 04:26:40,KGinicis,TX-eb8a84d03213,811426,PAID,662bcd95-dda4-4ef3-a0bf-5fa64ae5203c
d23b9241-da69-4129-8b47-b71e33fab365,NAVERPAY,165240,3,2025-06-08 11:16:05,KGinicis,TX-6648d9761672,570737,PAID,6e9973aa-8eae-429b-8451-d4825b4591ac
e261b058-0b25-45f0-bc70-a4f7c43bae58,PAYCO,161100,2,2024-11-29 06:19:26,KGinicis,TX-5da70b0ede69,424938,PAID,f9e90acf-d336-4d97-a164-61678b8751d5
058db387-16d9-4ee6-8736-57829e35a3fc,TMONEY,190000,3,2024-12-06 17:10:02,KGinicis,TX-3cc2e1e7fe7a,417679,PAID,51ae3edf-2f34-4af2-aa5b-f204dba7af31
790373c5-9ad1-4c38-bf22-6682a60e1caf,PAYCO,43650,3,2024-11-11 02:29:10,KGinicis,TX-36cbf32f8426,614213,PAID,33271142-842d-4e0b-bb3d-d61535c3355f
4a2a2b4d-1376-445a-86ff-0b0bc4ec944c,CARD,114750,2,2024-06-19 00:27:25,KGinicis,TX-003665b827d0,320109,PAID,5f6cb0ac-7f37-428d-a96d-292869f59229
8cdce4c1-8c24-4b69-8740-9f8c1d630b0f,CARD,78840,2,2024-06-12 11:08:48,KGinicis,TX-09f960147541,548494,PAID,58d33fc7-97e5-48d5-bb3a-e3ee580d88b0
7cc0247a-4021-401d-87b0-1a32bbb056cd,CARD,139500,2,2024-12-04 11:42:30,KGinicis,TX-43cb98bdb114,474568,PAID,763f1652-237f-4227-9c74-f71cb20ba04c
f45b0acd-bc83-4ef7-a2bc-5799cc82d4b8,LPAY,119880,3,2025-04-05 22:30:06,KGinicis,TX-bea7bd3e3399,312466,PAID,509bd9a2-02e4-48ed-93e4-c0fab1fb4f4a
2d30579f-38b2-43fc-aa14-da75fd909c30,KAKAOPAY,109440,2,2024-09-03 22:40:55,KGinicis,TX-1f1d73f4234c,538248,PAID,a11911b7-01d4-4192-834c-a08cbc24de43
d5d62186-b283-475f-9a5a-58056775c84e,LPAY,130500,1,2025-05-29 06:04:03,KGinicis,TX-c460e7cf8fc4,875798,PAID,4e46b27d-64ae-43bb-8061-266878bcc3f4
8d5b2fbe-d584-43f8-9dcd-710e90ad58a9,TMONEY,77220,2,2024-08-24 22:28:05,KGinicis,TX-579237a0db13,874364,PAID,28f96293-cbc5-4a38-b465-5c1608718a84
17c55ee7-727d-4495-8afd-c72061e4efa2,LPAY,69300,3,2025-03-06 14:15:16,KGinicis,TX-9fd3acb9aeea,835333,CANCELLED,5fedf87a-81d7-4665-b2c1-e76883907ed2
a819a1d8-d089-4461-ace9-4664f9cb75b4,TMONEY,260550,3,2025-01-01 19:27:12,KGinicis,TX-e865e6b93c35,881801,PAID,acaa9e97-e26d-462d-8f83-ed3d0b806e96
3b279e99-860b-4ef4-80fb-aef38d8c8cda,TMONEY,21600,1,2025-05-04 19:26:54,KGinicis,TX-6540501131ab,279251,PAID,42128fae-825a-402a-a358-61d6e4559d45
78e83462-2b75-4abb-b45e-ad807532144c,KAKAOPAY,89100,1,2024-07-07 16:00:05,KGinicis,TX-198c3018afca,618666,PAID,80c91529-8b08-4076-8b6b-36330218b83a
50a03a3c-95d5-4ad3-96a6-089053e0351e,TMONEY,61200,1,2025-01-09 23:31:49,KGinicis,TX-52f624a165b9,826400,PAID,7ccb85cb-a2b2-494a-a43f-28f8b3cd2dd7
1ebdde5f-df6e-4888-8611-b14021f6009b,EASYPAY,71280,1,2025-01-30 07:59:01,KGinicis,TX-82cb3a8981d3,542439,PAID,e00a6597-508e-4a82-aa53-8e5daf8b4eff
7b9ddd01-4041-47a3-8d72-ce04bc0a6412,PAYCO,167400,3,2025-04-13 12:10:10,KGinicis,TX-dcce5372ebdc,104223,PAID,a8120d6a-76f3-4a01-a91d-fc06709c16cd
a86a275e-0470-46d4-8a98-be950e7c9c91,SAMSUNGPAY,168300,3,2024-11-07 11:25:21,KGinicis,TX-be66cadf3676,190480,PAID,70bb60b9-e28c-44b6-95ed-d2c1c4795231
3c1cc314-fdd6-4b4a-850a-394e77b4ca9e,SAMSUNGPAY,75240,2,2025-01-18 18:28:56,KGinicis,TX-fc2f06475a52,287548,PAID,17905c12-7fa5-437d-84a8-f4813faf4a57
1b957041-1724-4533-9ed5-b8755a46021e,CARD,48060,1,2025-03-27 04:20:40,KGinicis,TX-835747f9b773,423474,CANCELLED,2b9af9da-7de5-458d-9021-7fa86051f3b6
b9228969-0921-430b-b6fc-f39ee0825686,KAKAOPAY,92250,2,2024-06-18 09:08:10,KGinicis,TX-4323f8abfcce,175343,PAID,3b40454a-21a3-4865-8123-3c4060669064
01c8aa8f-26b0-403f-8b98-ffb54e4d8820,SSGPAY,108360,3,2025-05-07 20:14:37,KGinicis,TX-7b04fae8245a,979237,PAID,a31ca1ab-a91e-453c-8c80-07c732b220c1
89bb12a1-6034-4115-9e92-43816e4052be,TMONEY,132480,2,2025-06-02 19:37:08,KGinicis,TX-0a6bb3f26f18,864569,PAID,413aa640-11e4-4335-bae2-eeec6b305505
8896022f-d326-4253-883c-ae6ca0bc31f8,SAMSUNGPAY,71280,1,2025-05-26 15:00:51,KGinicis,TX-a833b8b68b4e,358921,PAID,d4f1ef0d-826c-4148-8419-83ddb5d519cd
493d35c7-2a4a-4249-a8da-6848217cff12,LPAY,90000,1,2025-03-10 13:03:20,KGinicis,TX-29c3541c966b,643630,PAID,798c663b-74e3-4be6-a66c-52373fafca2a
5956d71f-b37d-47d6-90d5-03c9d4243708,KAKAOPAY,104400,2,2025-03-08 22:38:19,KGinicis,TX-f5ee2933270b,984576,CANCELLED,c29bba2e-d104-458f-ab09-93b08a9cfd32
22af1904-ebce-426c-9416-ac736c593f5e,TOSSPAY,103950,2,2025-05-30 03:38:52,KGinicis,TX-a8df3097cdb6,175381,PAID,29487eb1-2fa3-4b54-9a48-e62909e88092
a7e55b3b-fefa-4ff6-b016-f7f2c2580226,NAVERPAY,89820,2,2024-11-16 02:48:22,KGinicis,TX-e5ff8714a472,933532,PAID,0ad0a59c-5b09-41ba-9453-a884a54e5d39
19975079-43ed-427b-8d2a-b4142c934d2b,TOSSPAY,134100,2,2024-07-27 11:13:01,KGinicis,TX-bfd3f4c75a54,245167,PAID,b2b1ef90-e646-428d-9052-b6b2901d1514
10ed7b55-2f59-4d60-9d53-760ccd7a1a0b,TOSSPAY,143100,2,2024-06-24 00:00:06,KGinicis,TX-a0d6e6eef5c6,186041,PAID,f70f4a1c-365d-45e5-bda0-928422b9bc8d
0d66574a-f608-43cc-aa89-d973e7c43106,SAMSUNGPAY,131940,3,2024-10-22 18:19:30,KGinicis,TX-ff035fd13bac,753547,PAID,1f8897eb-c14b-4e3a-8e60-3a0ece869264
bef2a7bd-441a-4839-a316-5b8e42d4ebd8,NAVERPAY,98190,3,2025-01-11 06:11:08,KGinicis,TX-c59a6f848bc1,390036,PAID,1446f827-42c5-498f-81d5-6856f9ae529d
a4c6110f-a1a2-4dae-9773-a3a9a213db95,NAVERPAY,17550,1,2025-03-13 17:27:41,KGinicis,TX-503903f2077d,485186,PAID,6f12c991-5aed-4042-8c8f-3e046ef203ce
74baf4b5-46c5-498e-a7e5-2b322877773b,KAKAOPAY,21600,1,2024-12-27 09:14:24,KGinicis,TX-bd7430f423b4,339154,PAID,f1107ada-519d-4b43-9876-09488a25efdd
504d7768-015c-41c4-adf6-a1e3e997d507,TMONEY,120960,2,2025-03-09 03:38:47,KGinicis,TX-e9673c7af8f9,401829,PAID,49617e2a-03ed-4155-8d08-d67a636bab35
d48d5041-8be6-4c0e-abb9-5cab61de5e64,EASYPAY,381600,2,2024-10-03 04:07:22,KGinicis,TX-89a6db5663cf,291582,PAID,beaccad6-018a-4fcf-ae88-8f941533ffd8
7ac98a18-3294-4d9e-8fe0-6b3fa313c6c9,LPAY,106920,2,2024-09-12 08:03:20,KGinicis,TX-c0f7a0d5bdc7,632359,CANCELLED,9bea3e9b-fe9a-44be-b510-fea5de9bf972
f65139e1-6a55-456d-8ad9-66f03e44ebf4,PAYCO,30600,1,2025-05-14 09:36:57,KGinicis,TX-9b36efa3b122,726604,PAID,84792fda-b8a0-4129-8a96-d807611e8bda
aa820af5-03f6-4c99-bf16-cad7eb6a0fa0,NAVERPAY,79020,3,2024-09-11 07:29:51,KGinicis,TX-018302fca77e,557013,PAID,f016479b-e221-48b9-ba3a-00063d4026f6
63003b53-eb02-4961-ae63-621c375c7b60,TMONEY,86400,1,2025-01-04 04:49:45,KGinicis,TX-f31ba64e126b,165974,PAID,ed5a563e-40e5-4eed-890d-27916eae4f05
2fcec08f-e9b2-4c7f-916c-346868afe438,LPAY,202500,3,2025-01-01 08:07:36,KGinicis,TX-2703d54cd42b,535055,PAID,80051426-9c19-475f-a6a9-d6ada5bebe1f
d4935cf3-2d1d-46a8-a728-af0e228b8f76,LPAY,119220,3,2024-07-04 12:54:50,KGinicis,TX-2e6d425a66ac,227971,PAID,4e167de0-ec93-4a12-9e6d-e2f6bccf9bde
d1e4659d-268b-4d80-8180-e8b46a2fccfd,SSGPAY,26640,1,2025-01-10 20:08:25,KGinicis,TX-e255d89d4daf,229915,PAID,0d91f842-b09d-40b7-8d87-e2eea09a20cc
7a5bbcbb-3eee-4dfc-99a8-6e93d506c982,SAMSUNGPAY,81000,2,2024-07-03 01:10:14,KGinicis,TX-997cf0f97299,964905,PAID,ac43f492-c942-488c-9311-6bb7daddedf9
cafc3bde-c7ea-4275-bf7e-46058b9ebcdb,NAVERPAY,27000,1,2024-07-28 19:35:13,KGinicis,TX-b32911d58a39,443728,PAID,861bc84f-2d22-456d-b9f9-9c59c6065f5c
49373f3e-f222-4cd1-acd3-3393c0a7bd8e,TMONEY,73800,2,2024-05-26 21:23:32,KGinicis,TX-34e5da846a86,393190,PAID,e2d6861f-1ee3-4fd3-9aa7-a4602f857f47
953fdb8b-57f5-4f01-91af-fc4753919ea8,EASYPAY,112500,1,2025-03-26 11:07:52,KGinicis,TX-70ced02deb2a,681793,CANCELLED,db318ec1-c731-4396-9d4a-496d2d509daf
57015015-ed79-499e-b5c6-1958297677b2,SSGPAY,138600,3,2024-11-27 11:38:01,KGinicis,TX-e2d83aa75ca3,280117,PAID,4a5bb37e-5c4f-46d8-9ee8-5eb10756328b
c02b00fc-03d4-4506-8179-c309fa8585bd,EASYPAY,122400,2,2024-07-06 20:44:52,KGinicis,TX-eab2c51c5b89,454309,PAID,f0960993-8ca3-4818-a8f2-b64599117dc7
224789bb-87c3-4885-9087-7960b05fb862,SSGPAY,212760,3,2025-05-12 10:44:44,KGinicis,TX-1df9f391d588,388183,PAID,fd663ea7-2c93-4855-b69e-13c99c4458d9
